0,0,0,0,9.61,0,0,0,0
0,0,0,0,9.92,0,0,0,0
0,0,0,0,10.23,2,0,0,0
0,0,0,0,10.54,1,0,1,0
0,0,0,0,10.85,0,0,0,0
0,0,0,0,11.16,0,0,0,0
0,0,0,0,11.47,0,0,0,0
1,0,0,0,11.78,7,0,7,0
0,0,0,0,12.09,51,0,50,0
0,0,0,0,12.40,50,0,46,0
21,0,6,0,13.02,10,0,10,0
1,0,0,0,13.64,47,0,40,0
20,0,20,0,14.26,33,0,33,0
4,0,4,0,14.88,1,0,1,0
65,0,60,0,15.50,15,0,0,0
6,0,6,0,16.12,30,0,30,0
20,0,20,0,16.74,2,0,2,0
17,0,17,0,17.36,2,0,2,0
30,0,30,0,17.98,71,0,71,0
5,0,5,0,18.60,0,0,0,0
31,0,31,0,19.22,25,0,25,0
66,0,45,0,19.84,15,0,15,0
16,0,14,0,20.46,0,0,0,0
0,0,0,0,21.08,0,0,0,0
0,0,0,0,21.70,0,0,0,0
0,0,0,0,22.32,0,0,0,0
3,0,3,0,22.94,0,0,0,0
1,0,0,0,23.56,0,0,0,0
