0,0,0,0,40.00,0,0,0,0
0,0,0,0,41.00,4,0,4,0
0,0,0,0,42.00,23,1,23,1
0,0,0,0,43.00,9,0,9,0
0,0,0,0,44.00,3,0,3,0
0,0,0,0,45.00,8,0,8,0
0,0,0,0,46.00,11,0,11,0
0,0,0,0,47.00,12,1,12,1
0,0,0,0,48.00,23,0,23,0
0,0,0,0,49.00,26,0,26,0
0,0,0,0,50.00,48,1,46,1
53,0,53,0,52.50,218,2,216,2
5,0,5,0,55.00,325,0,321,0
0,0,0,0,57.50,459,20,451,19
36,15,36,15,60.00,451,-15,448,-15
374,25,374,25,62.50,355,0,355,0
269,14,269,17,65.00,247,0,247,0
504,-2,500,-2,67.50,105,0,105,0
308,15,308,15,70.00,0,0,0,0
64,0,64,0,72.50,0,0,0,0
151,0,151,0,75.00,0,0,0,0
25,0,25,0,77.50,0,0,0,0
92,0,92,0,80.00,0,0,0,0
15,0,15,0,82.50,0,0,0,0
0,0,0,0,85.00,0,0,0,0
0,0,0,0,87.50,0,0,0,0
0,0,0,0,90.00,0,0,0,0
