0,0,0,0,40.00,0,0,0,0
0,0,0,0,41.00,4,0,4,0
0,0,0,0,42.00,21,0,21,0
0,0,0,0,43.00,9,0,9,0
0,0,0,0,44.00,15,0,15,0
0,0,0,0,45.00,50,0,50,0
0,0,0,0,46.00,51,0,51,0
0,0,0,0,47.00,53,0,53,0
0,0,0,0,48.00,140,0,140,0
0,0,0,0,49.00,52,0,52,0
1,0,1,0,50.00,112,0,110,0
72,0,72,0,52.50,175,0,175,0
143,0,143,0,55.00,465,0,459,0
120,0,120,0,57.50,452,15,440,15
186,0,186,0,60.00,579,0,578,0
281,-1,273,-1,62.50,642,30,642,30
252,4,252,4,65.00,291,-9,291,-9
273,60,271,60,67.50,75,0,75,0
287,0,287,0,70.00,40,0,40,0
140,0,140,0,72.50,0,0,0,0
99,0,99,0,75.00,0,0,0,0
25,0,25,0,77.50,0,0,0,0
97,0,97,0,80.00,0,0,0,0
0,0,0,0,82.50,0,0,0,0
0,0,0,0,85.00,0,0,0,0
0,0,0,0,87.50,0,0,0,0
