0,0,0,0,1.70,680,0,680,0
0,0,0,0,1.75,560,0,560,0
0,0,0,0,1.80,1792,0,1792,0
0,0,0,0,1.85,2910,0,251,0
0,0,0,0,1.90,2466,0,980,0
0,0,0,0,1.95,460,0,460,0
0,0,0,0,2.00,1663,0,1240,0
0,0,0,0,2.10,3256,0,3196,0
0,0,0,0,2.20,7304,0,4408,0
87,0,15,0,2.30,7029,0,5928,0
284,0,0,0,2.40,18313,0,14718,0
1346,0,1107,0,2.50,62680,0,59394,1
1998,0,1516,0,2.60,34082,19,32332,19
7443,0,5347,0,2.70,42724,10,36929,10
14873,-1,11370,-1,2.80,56428,-193,46884,-191
37675,-58,33328,-45,2.90,35807,-1866,30833,-1990
69003,-1254,57233,-2335,3.00,41609,640,39371,625
38179,36,34443,-84,3.10,10130,160,8847,-150
73940,29,63805,-12,3.20,270,0,168,0
13717,0,12570,0,3.30,10,0,10,0
9273,0,7989,0,3.40,1,0,1,0
7191,0,6522,0,3.50,109,0,13,0
6949,0,6387,0,3.60,0,0,0,0
5964,0,5939,0,3.70,0,0,0,0
2450,0,2240,0,3.80,0,0,0,0
196,0,181,0,3.90,0,0,0,0
250,0,200,0,4.00,0,0,0,0
200,0,200,0,4.10,0,0,0,0
485,0,0,0,4.20,0,0,0,0
242,0,100,0,4.30,0,0,0,0
265,0,265,0,4.40,0,0,0,0
0,0,0,0,4.50,0,0,0,0
0,0,0,0,4.60,0,0,0,0
