0,0,0,0,40.00,0,0,0,0
0,0,0,0,41.00,4,0,4,0
0,0,0,0,42.00,22,0,22,0
0,0,0,0,43.00,7,0,7,0
0,0,0,0,44.00,0,0,0,0
0,0,0,0,45.00,22,0,22,0
0,0,0,0,46.00,12,0,12,0
0,0,0,0,47.00,12,0,12,0
0,0,0,0,48.00,38,0,38,0
0,0,0,0,49.00,44,0,44,0
1,0,1,0,50.00,89,0,87,0
58,0,58,0,52.50,143,0,141,0
122,-6,122,-6,55.00,459,0,450,0
88,0,88,0,57.50,375,0,375,0
121,0,121,0,60.00,371,0,371,0
243,23,243,23,62.50,594,102,594,102
347,-300,344,-300,65.00,388,70,387,69
348,-12,346,-13,67.50,68,4,68,4
322,-4,321,-4,70.00,40,0,40,0
110,1,109,0,72.50,0,0,0,0
69,0,69,0,75.00,0,0,0,0
25,0,25,0,77.50,0,0,0,0
97,0,97,0,80.00,0,0,0,0
0,0,0,0,82.50,0,0,0,0
0,0,0,0,85.00,0,0,0,0
0,0,0,0,87.50,0,0,0,0
