0,0,0,0,4.60,7,0,7,0
0,0,0,0,4.70,20,0,20,0
0,0,0,0,4.80,95,0,95,0
0,0,0,0,4.90,20,0,20,0
0,0,0,0,5.00,105,0,67,0
1,0,1,0,5.25,64,0,44,0
0,0,0,0,5.50,209,0,132,0
0,0,0,0,5.75,189,25,167,25
1,0,1,0,6.00,354,2,264,2
30,2,17,2,6.25,244,15,157,15
88,0,86,0,6.50,352,19,319,19
355,0,315,0,6.75,279,10,197,10
816,0,430,0,7.00,1768,194,1576,118
631,0,131,-15,7.25,282,48,135,43
344,15,126,-18,7.50,210,0,200,0
450,0,242,3,7.75,369,1,101,1
426,0,218,0,8.00,336,0,74,0
222,3,178,-6,8.25,27,0,27,0
290,50,165,50,8.50,38,0,24,0
277,0,175,0,8.75,6,0,6,0
116,0,113,0,9.00,23,0,18,0
72,0,23,0,9.25,0,0,0,0
272,0,266,0,9.50,31,0,1,0
76,0,73,0,9.75,27,0,3,0
52,0,34,0,10.00,18,0,7,0
48,0,46,0,10.50,12,0,0,0
34,0,31,0,11.00,5,0,3,0
0,0,0,0,11.50,0,0,0,0
26,0,26,0,12.00,2,0,0,0
9,0,4,0,12.50,2,0,2,0
5,0,3,0,13.00,2,0,0,0
3,0,3,0,13.50,2,0,0,0
9,0,9,0,14.00,0,0,0,0
5,0,5,0,14.50,0,0,0,0
0,0,0,0,15.00,0,0,0,0
0,0,0,0,15.50,0,0,0,0
3,0,3,0,16.00,0,0,0,0
56,0,7,0,16.50,0,0,0,0
6,0,3,0,17.00,0,0,0,0
13,0,3,0,17.50,0,0,0,0
0,0,0,0,18.00,0,0,0,0
3,0,3,0,18.50,0,0,0,0
0,0,0,0,19.00,0,0,0,0
0,0,0,0,19.50,0,0,0,0
18,0,1,0,20.00,0,0,0,0
0,0,0,0,21.00,0,0,0,0
0,0,0,0,22.00,0,0,0,0
