0,0,0,0,2.50,110,0,110,0
0,0,0,0,2.60,330,0,330,0
0,0,0,0,2.70,300,0,300,0
0,0,0,0,2.80,158,0,158,0
0,0,0,0,2.90,301,0,301,0
50,0,50,0,3.00,976,0,609,0
0,0,0,0,3.10,1310,0,1280,0
0,0,0,0,3.20,1627,0,1386,0
30,0,30,0,3.30,2144,0,2039,0
1,0,1,0,3.40,2674,-2,2019,-2
3,0,3,0,3.50,6865,0,5994,0
50,0,45,0,3.60,2689,-1,1948,-1
1133,-6,990,-6,3.70,4771,112,3997,137
2143,0,1039,0,3.80,9742,-71,8398,-104
3671,14,2388,0,3.90,5091,-20,2992,-30
8253,0,6866,-17,4.00,15129,-1,10620,-1
12605,43,11276,40,4.10,12091,375,11153,375
5694,88,4561,167,4.20,2801,105,2410,92
9313,26,8837,12,4.30,4825,13,4654,7
6684,2,6035,0,4.40,610,6,605,6
8351,57,7989,55,4.50,571,0,560,0
3676,113,3388,120,4.60,51,0,43,0
5729,9,5277,42,4.70,260,0,259,0
1615,32,1356,28,4.80,81,0,76,0
2838,-90,2430,-120,4.90,6,0,6,0
3274,-1,3164,0,5.00,1085,0,917,0
1726,0,1395,0,5.25,0,0,0,0
1240,0,1103,0,5.50,68,0,68,0
189,0,88,0,5.75,30,0,30,0
939,0,530,0,6.00,0,0,0,0
88,0,88,0,6.25,0,0,0,0
85,0,81,0,6.50,0,0,0,0
83,0,83,0,6.75,0,0,0,0
70,0,70,0,7.00,0,0,0,0
714,0,714,0,7.25,0,0,0,0
34,0,34,0,7.50,0,0,0,0
203,0,176,0,7.75,0,0,0,0
435,0,148,0,8.00,0,0,0,0
97,0,97,0,8.25,0,0,0,0
10,0,10,0,8.50,0,0,0,0
