0,0,0,0,15.50,4,0,4,0
0,0,0,0,16.00,0,0,0,0
0,0,0,0,16.50,0,0,0,0
0,0,0,0,17.00,11,0,11,0
0,0,0,0,17.50,25,0,21,0
0,0,0,0,18.00,8,0,7,0
0,0,0,0,18.50,21,0,12,0
0,0,0,0,19.00,17,0,17,0
0,0,0,0,19.50,43,0,24,0
6,0,6,0,20.00,82,0,73,0
15,0,15,0,21.00,34,-3,30,-3
45,0,45,0,22.00,155,0,150,0
198,0,198,0,23.00,110,0,104,0
53,0,53,3,24.00,332,0,332,0
87,0,62,0,25.00,531,-15,490,-15
236,0,225,0,26.00,126,0,126,0
154,0,88,0,27.00,37,0,34,0
653,0,627,0,28.00,112,0,81,0
209,-2,204,-2,29.00,12,0,12,0
241,0,236,0,30.00,40,0,40,0
194,0,192,0,31.00,50,0,50,0
245,0,229,0,32.00,50,0,50,0
1368,0,1355,0,33.00,56,0,56,0
96,0,96,0,34.00,0,0,0,0
118,0,107,0,35.00,0,0,0,0
37,0,31,0,36.00,0,0,0,0
51,0,48,0,37.00,0,0,0,0
71,0,66,0,38.00,0,0,0,0
30,0,30,0,39.00,0,0,0,0
41,0,41,0,40.00,0,0,0,0
36,0,36,0,41.00,0,0,0,0
3,0,3,0,42.00,0,0,0,0
0,0,0,0,43.00,0,0,0,0
5,0,5,0,44.00,0,0,0,0
0,0,0,0,45.00,0,0,0,0
0,0,0,0,46.00,0,0,0,0
1,0,0,0,47.00,0,0,0,0
16,0,16,0,48.00,0,0,0,0
