0,0,0,0,1.90,43,0,43,0
0,0,0,0,1.95,132,0,132,0
0,0,0,0,2.00,99,0,98,0
0,0,0,0,2.10,74,0,74,0
4,0,4,0,2.20,306,0,304,0
0,0,0,0,2.30,266,0,266,0
0,0,0,0,2.40,447,0,447,0
1,0,1,0,2.50,*687,0,*662,0
6,0,1,0,2.60,403,0,342,0
43,0,43,0,2.70,325,0,239,0
374,298,345,298,2.80,480,6,379,12
221,0,199,0,2.90,281,0,274,0
*771,14,*672,10,3.00,664,0,538,0
383,0,328,0,3.10,368,0,250,0
616,0,571,0,3.20,216,0,181,0
313,-8,300,6,3.30,212,0,178,0
513,0,369,0,3.40,99,0,96,0
337,0,331,0,3.50,160,0,138,0
201,0,160,0,3.60,88,0,77,0
274,30,252,30,3.70,88,0,88,0
289,0,186,0,3.80,358,0,311,0
288,0,286,0,3.90,118,0,69,0
85,0,81,0,4.00,37,0,37,0
94,0,94,0,4.10,0,0,0,0
85,0,85,0,4.20,0,0,0,0
78,0,50,0,4.30,1,0,0,0
46,0,38,0,4.40,0,0,0,0
111,0,77,0,4.50,0,0,0,0
2,0,2,0,4.60,0,0,0,0
5,0,5,0,4.70,0,0,0,0
4,0,4,0,4.80,0,0,0,0
2,0,2,0,4.90,0,0,0,0
0,0,0,0,5.00,0,0,0,0
0,0,0,0,5.25,0,0,0,0
0,0,0,0,5.50,0,0,0,0
0,0,0,0,5.75,0,0,0,0
0,0,0,0,6.00,0,0,0,0
5,0,5,0,6.25,0,0,0,0
