0,0,0,0,9.50,53,31,53,31
0,0,0,0,9.75,10,0,0,0
0,0,0,0,10.00,39,31,39,31
2,0,2,0,10.50,5,0,5,0
0,0,0,0,11.00,89,41,88,41
0,0,0,0,11.50,106,0,106,0
0,0,0,0,12.00,520,126,504,127
0,0,0,0,12.50,90,1,71,0
0,0,0,0,13.00,784,1,614,0
35,0,35,0,13.50,354,42,256,21
92,0,92,0,14.00,496,41,377,41
957,352,934,352,14.50,1037,0,935,0
1644,594,1603,571,15.00,1151,87,951,82
748,90,643,89,15.50,552,0,502,0
2321,201,2275,201,16.00,795,0,794,0
878,-11,835,0,16.50,306,0,299,0
490,43,461,44,17.00,185,0,155,0
594,1,522,0,17.50,22,0,22,0
350,25,329,30,18.00,16,0,16,0
320,0,320,0,18.50,0,0,0,0
256,0,245,0,19.00,0,0,0,0
102,0,73,0,19.50,0,0,0,0
252,0,244,0,20.00,0,0,0,0
344,0,342,0,21.00,0,0,0,0
666,30,666,30,22.00,0,0,0,0
355,0,355,0,23.00,0,0,0,0
117,0,99,0,24.00,0,0,0,0
