0,0,0,0,60.00,91,12,69,12
0,0,0,0,62.50,22,0,22,0
0,0,0,0,65.00,24,0,23,0
0,0,0,0,67.50,0,0,0,0
1,0,1,0,70.00,57,-6,17,-14
0,0,0,0,72.50,80,0,31,0
1,0,1,0,75.00,77,2,64,-5
0,0,0,0,77.50,2,0,0,0
1,0,1,0,80.00,274,0,182,0
26,0,26,0,82.50,223,103,170,88
125,0,74,0,85.00,746,0,696,0
252,0,214,0,87.50,423,0,293,0
185,0,147,0,90.00,408,0,386,0
87,0,87,0,92.50,12,1,12,1
332,20,241,0,95.00,575,0,26,0
56,0,2,0,97.50,85,0,85,0
165,0,156,0,100.00,32,0,17,0
62,0,61,0,102.50,201,0,201,0
72,0,70,0,105.00,158,0,124,0
50,0,0,0,107.50,63,0,50,0
118,0,78,0,110.00,114,0,54,0
76,0,76,0,112.50,24,0,16,0
30,0,19,0,115.00,32,0,1,0
12,0,2,0,117.50,0,0,0,0
67,0,42,1,120.00,2,2,2,2
17,0,17,0,122.50,7,0,5,0
68,0,68,0,125.00,2,0,2,0
249,0,49,0,127.50,9,0,9,0
196,0,75,0,130.00,10,0,8,0
99,0,69,0,132.50,0,0,0,0
214,0,159,0,135.00,0,0,0,0
0,0,0,0,137.50,0,0,0,0
17,0,17,0,140.00,45,0,30,0
0,0,0,0,142.50,45,0,45,0
0,0,0,0,145.00,30,0,30,0
0,0,0,0,147.50,0,0,0,0
19,0,4,0,150.00,49,0,15,0
