0,0,0,0,15.50,14,0,14,0
0,0,0,0,16.00,0,0,0,0
0,0,0,0,16.50,6,0,6,0
0,0,0,0,17.00,38,0,35,0
0,0,0,0,17.50,43,0,39,0
0,0,0,0,18.00,83,-1,82,-1
0,0,0,0,18.50,108,0,67,0
0,0,0,0,19.00,119,0,92,0
0,0,0,0,19.50,198,0,153,0
21,0,21,0,20.00,169,0,158,-1
36,0,36,0,21.00,292,0,266,0
305,0,256,0,22.00,404,12,383,2
373,-86,254,-114,23.00,463,-11,347,-11
564,0,562,0,24.00,753,-1,603,-1
444,-14,394,-14,25.00,705,-16,647,0
965,0,875,0,26.00,203,14,195,14
733,0,565,0,27.00,70,0,60,0
933,1,890,0,28.00,147,0,116,0
505,0,441,-2,29.00,43,0,31,0
894,0,864,0,30.00,80,0,80,0
492,0,489,0,31.00,54,0,53,0
379,0,361,0,32.00,50,0,50,0
1520,0,1483,0,33.00,89,0,89,0
145,0,145,0,34.00,0,0,0,0
170,10,148,10,35.00,1,0,1,0
63,3,46,0,36.00,0,0,0,0
103,0,81,0,37.00,0,0,0,0
181,0,147,0,38.00,0,0,0,0
30,0,30,0,39.00,0,0,0,0
41,0,41,0,40.00,0,0,0,0
36,0,36,0,41.00,0,0,0,0
8,0,8,0,42.00,0,0,0,0
0,0,0,0,43.00,0,0,0,0
5,0,5,0,44.00,0,0,0,0
102,0,102,0,45.00,0,0,0,0
0,0,0,0,46.00,0,0,0,0
1,0,0,0,47.00,0,0,0,0
16,0,16,0,48.00,0,0,0,0
